
date,open,high,low,close,Symbol
2024-01-28 11:17:00,2288.27000000,2288.27000000,2288.27000000,2288.27000000,ETH-USD
2024-01-28 11:18:00,2288.27000000,2288.27000000,2288.27000000,2288.27000000,ETH-USD
2024-01-28 11:19:00,2288.27000000,2288.27000000,2288.27000000,2288.27000000,ETH-USD
2024-01-28 11:20:00,2287.40000000,2287.40000000,2285.75000000,2285.75000000,ETH-USD
2024-01-28 11:21:00,2285.12000000,2285.12000000,2285.12000000,2285.12000000,ETH-USD
2024-01-28 11:22:00,2283.24000000,2284.65000000,2283.22000000,2284.65000000,ETH-USD
2024-01-28 11:23:00,2284.28000000,2284.28000000,2282.12000000,2284.24000000,ETH-USD
2024-01-28 11:24:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:25:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:26:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:27:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:28:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:29:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:30:00,2284.24000000,2284.24000000,2284.24000000,2284.24000000,ETH-USD
2024-01-28 11:31:00,2282.75000000,2282.75000000,2282.74000000,2282.74000000,ETH-USD
2024-01-28 11:32:00,2283.64000000,2283.64000000,2282.95000000,2282.95000000,ETH-USD
2024-01-28 11:33:00,2282.78000000,2282.78000000,2281.60000000,2281.60000000,ETH-USD
2024-01-28 11:34:00,2281.60000000,2281.60000000,2281.60000000,2281.60000000,ETH-USD
2024-01-28 11:35:00,2280.25000000,2280.25000000,2280.14000000,2280.14000000,ETH-USD
2024-01-28 11:36:00,2280.14000000,2280.14000000,2280.14000000,2280.14000000,ETH-USD
2024-01-28 11:37:00,2281.43000000,2281.44000000,2279.80000000,2279.80000000,ETH-USD
2024-01-28 11:38:00,2280.87000000,2280.87000000,2278.19000000,2278.19000000,ETH-USD
2024-01-28 11:39:00,2278.19000000,2278.19000000,2278.19000000,2278.19000000,ETH-USD
2024-01-28 11:40:00,2278.19000000,2278.19000000,2278.19000000,2278.19000000,ETH-USD
2024-01-28 11:41:00,2278.19000000,2278.19000000,2278.19000000,2278.19000000,ETH-USD
2024-01-28 11:42:00,2278.19000000,2278.19000000,2278.19000000,2278.19000000,ETH-USD
2024-01-28 11:43:00,2278.19000000,2278.19000000,2278.19000000,2278.19000000,ETH-USD
2024-01-28 11:44:00,2278.82000000,2278.91000000,2278.82000000,2278.91000000,ETH-USD
2024-01-28 11:45:00,2277.94000000,2277.94000000,2277.93000000,2277.93000000,ETH-USD
2024-01-28 11:46:00,2279.55000000,2279.55000000,2278.51000000,2278.51000000,ETH-USD
2024-01-28 11:47:00,2278.51000000,2278.51000000,2278.51000000,2278.51000000,ETH-USD
2024-01-28 11:48:00,2278.51000000,2278.51000000,2278.51000000,2278.51000000,ETH-USD
2024-01-28 11:49:00,2278.51000000,2278.51000000,2278.51000000,2278.51000000,ETH-USD
2024-01-28 11:50:00,2282.12000000,2282.12000000,2282.12000000,2282.12000000,ETH-USD
2024-01-28 11:51:00,2281.69000000,2281.70000000,2281.69000000,2281.70000000,ETH-USD
2024-01-28 11:52:00,2281.70000000,2281.70000000,2281.70000000,2281.70000000,ETH-USD
2024-01-28 11:53:00,2281.70000000,2281.70000000,2281.70000000,2281.70000000,ETH-USD
2024-01-28 11:54:00,2281.70000000,2281.70000000,2281.70000000,2281.70000000,ETH-USD
2024-01-28 11:55:00,2281.99000000,2282.00000000,2281.99000000,2282.00000000,ETH-USD
2024-01-28 11:56:00,2282.00000000,2282.00000000,2282.00000000,2282.00000000,ETH-USD
2024-01-28 11:57:00,2282.00000000,2282.00000000,2282.00000000,2282.00000000,ETH-USD
2024-01-28 11:58:00,2282.00000000,2282.00000000,2282.00000000,2282.00000000,ETH-USD
2024-01-28 11:59:00,2282.00000000,2282.00000000,2282.00000000,2282.00000000,ETH-USD
2024-01-28 12:00:00,2282.10000000,2282.11000000,2280.30000000,2280.30000000,ETH-USD
2024-01-28 12:01:00,2280.30000000,2280.30000000,2280.30000000,2280.30000000,ETH-USD
2024-01-28 12:02:00,2280.68000000,2280.68000000,2280.68000000,2280.68000000,ETH-USD
2024-01-28 12:03:00,2280.68000000,2280.68000000,2280.68000000,2280.68000000,ETH-USD
2024-01-28 12:04:00,2280.68000000,2280.68000000,2280.68000000,2280.68000000,ETH-USD
2024-01-28 12:05:00,2278.14000000,2278.14000000,2276.32000000,2276.32000000,ETH-USD
2024-01-28 12:06:00,2278.02000000,2278.02000000,2278.02000000,2278.02000000,ETH-USD
2024-01-28 12:07:00,2278.02000000,2278.02000000,2278.02000000,2278.02000000,ETH-USD
2024-01-28 12:08:00,2278.02000000,2278.02000000,2278.02000000,2278.02000000,ETH-USD
2024-01-28 12:09:00,2278.02000000,2278.02000000,2278.02000000,2278.02000000,ETH-USD
2024-01-28 12:10:00,2276.99000000,2277.34000000,2276.19000000,2277.34000000,ETH-USD
2024-01-28 12:11:00,2277.34000000,2277.34000000,2277.34000000,2277.34000000,ETH-USD
2024-01-28 12:12:00,2276.82000000,2276.82000000,2276.82000000,2276.82000000,ETH-USD
2024-01-28 12:13:00,2276.82000000,2276.82000000,2276.82000000,2276.82000000,ETH-USD
2024-01-28 12:14:00,2276.82000000,2276.82000000,2276.82000000,2276.82000000,ETH-USD
2024-01-28 12:15:00,2276.66000000,2276.66000000,2275.42000000,2276.60000000,ETH-USD
2024-01-28 12:16:00,2277.25000000,2277.36000000,2275.42000000,2275.42000000,ETH-USD
2024-01-28 12:17:00,2275.42000000,2275.92000000,2274.22000000,2274.94000000,ETH-USD
2024-01-28 12:18:00,2273.47000000,2275.23000000,2272.58000000,2273.22000000,ETH-USD
2024-01-28 12:19:00,2271.75000000,2272.76000000,2270.79000000,2272.13000000,ETH-USD
2024-01-28 12:20:00,2272.13000000,2272.13000000,2270.48000000,2270.55000000,ETH-USD
2024-01-28 12:21:00,2274.04000000,2274.04000000,2274.04000000,2274.04000000,ETH-USD
2024-01-28 12:22:00,2274.04000000,2274.04000000,2274.04000000,2274.04000000,ETH-USD
2024-01-28 12:23:00,2271.22000000,2271.22000000,2269.43000000,2269.43000000,ETH-USD
2024-01-28 12:24:00,2274.29000000,2274.29000000,2274.29000000,2274.29000000,ETH-USD
2024-01-28 12:25:00,2274.29000000,2274.29000000,2274.29000000,2274.29000000,ETH-USD
2024-01-28 12:26:00,2277.29000000,2277.29000000,2277.29000000,2277.29000000,ETH-USD
2024-01-28 12:27:00,2276.90000000,2276.90000000,2276.90000000,2276.90000000,ETH-USD
2024-01-28 12:28:00,2276.90000000,2276.90000000,2276.90000000,2276.90000000,ETH-USD
2024-01-28 12:29:00,2276.90000000,2276.90000000,2276.90000000,2276.90000000,ETH-USD
2024-01-28 12:30:00,2276.77000000,2277.34000000,2276.77000000,2277.34000000,ETH-USD
2024-01-28 12:31:00,2277.34000000,2277.34000000,2277.34000000,2277.34000000,ETH-USD
2024-01-28 12:32:00,2279.34000000,2279.36000000,2279.34000000,2279.36000000,ETH-USD
2024-01-28 12:33:00,2277.76000000,2277.76000000,2277.76000000,2277.76000000,ETH-USD
2024-01-28 12:34:00,2277.58000000,2277.58000000,2277.58000000,2277.58000000,ETH-USD
2024-01-28 12:35:00,2277.58000000,2277.58000000,2277.58000000,2277.58000000,ETH-USD
2024-01-28 12:36:00,2274.72000000,2274.73000000,2274.72000000,2274.73000000,ETH-USD
2024-01-28 12:37:00,2274.73000000,2274.74000000,2274.73000000,2274.74000000,ETH-USD
2024-01-28 12:38:00,2274.74000000,2274.74000000,2274.74000000,2274.74000000,ETH-USD
2024-01-28 12:39:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:40:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:41:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:42:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:43:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:44:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:45:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:46:00,2275.49000000,2275.49000000,2275.49000000,2275.49000000,ETH-USD
2024-01-28 12:47:00,2272.16000000,2272.17000000,2271.51000000,2271.51000000,ETH-USD
2024-01-28 12:48:00,2271.30000000,2271.30000000,2271.30000000,2271.30000000,ETH-USD
2024-01-28 12:49:00,2271.30000000,2271.30000000,2271.30000000,2271.30000000,ETH-USD
2024-01-28 12:50:00,2271.30000000,2271.30000000,2271.30000000,2271.30000000,ETH-USD
2024-01-28 12:51:00,2273.45000000,2273.45000000,2273.45000000,2273.45000000,ETH-USD
2024-01-28 12:52:00,2273.45000000,2273.45000000,2273.45000000,2273.45000000,ETH-USD
2024-01-28 12:53:00,2273.45000000,2273.45000000,2273.45000000,2273.45000000,ETH-USD
2024-01-28 12:54:00,2276.08000000,2276.08000000,2275.93000000,2275.93000000,ETH-USD
2024-01-28 12:55:00,2275.93000000,2277.31000000,2275.93000000,2277.31000000,ETH-USD
2024-01-28 12:56:00,2277.31000000,2277.31000000,2277.31000000,2277.31000000,ETH-USD
2024-01-28 12:57:00,2276.74000000,2276.74000000,2276.74000000,2276.74000000,ETH-USD
2024-01-28 12:58:00,2276.74000000,2276.74000000,2276.74000000,2276.74000000,ETH-USD
2024-01-28 12:59:00,2276.74000000,2276.74000000,2276.74000000,2276.74000000,ETH-USD
2024-01-28 13:00:00,2276.74000000,2276.74000000,2276.74000000,2276.74000000,ETH-USD
2024-01-28 13:01:00,2275.94000000,2275.94000000,2275.94000000,2275.94000000,ETH-USD
2024-01-28 13:02:00,2275.94000000,2275.94000000,2275.94000000,2275.94000000,ETH-USD
2024-01-28 13:03:00,2275.94000000,2275.94000000,2275.94000000,2275.94000000,ETH-USD
2024-01-28 13:04:00,2275.94000000,2275.94000000,2275.94000000,2275.94000000,ETH-USD
2024-01-28 13:05:00,2273.07000000,2273.07000000,2273.07000000,2273.07000000,ETH-USD
2024-01-28 13:06:00,2273.07000000,2273.75000000,2273.07000000,2273.75000000,ETH-USD
2024-01-28 13:07:00,2274.62000000,2274.62000000,2274.62000000,2274.62000000,ETH-USD
2024-01-28 13:08:00,2274.62000000,2274.62000000,2274.62000000,2274.62000000,ETH-USD
2024-01-28 13:09:00,2273.26000000,2273.67000000,2273.26000000,2273.67000000,ETH-USD
2024-01-28 13:10:00,2273.08000000,2273.45000000,2271.55000000,2271.55000000,ETH-USD
2024-01-28 13:11:00,2272.88000000,2272.88000000,2272.88000000,2272.88000000,ETH-USD
2024-01-28 13:12:00,2272.64000000,2272.64000000,2272.64000000,2272.64000000,ETH-USD
2024-01-28 13:13:00,2272.64000000,2272.64000000,2272.64000000,2272.64000000,ETH-USD
2024-01-28 13:14:00,2272.64000000,2272.64000000,2272.64000000,2272.64000000,ETH-USD
2024-01-28 13:15:00,2270.47000000,2272.47000000,2270.47000000,2272.47000000,ETH-USD
2024-01-28 13:16:00,2270.60000000,2270.60000000,2269.82000000,2269.82000000,ETH-USD
2024-01-28 13:17:00,2269.63000000,2269.63000000,2269.27000000,2269.27000000,ETH-USD
2024-01-28 13:18:00,2269.27000000,2269.27000000,2269.27000000,2269.27000000,ETH-USD
2024-01-28 13:19:00,2273.32000000,2273.32000000,2273.32000000,2273.32000000,ETH-USD
2024-01-28 13:20:00,2273.32000000,2273.32000000,2273.32000000,2273.32000000,ETH-USD
2024-01-28 13:21:00,2273.32000000,2273.32000000,2273.32000000,2273.32000000,ETH-USD
2024-01-28 13:22:00,2273.32000000,2273.32000000,2273.32000000,2273.32000000,ETH-USD
2024-01-28 13:23:00,2273.32000000,2273.32000000,2273.32000000,2273.32000000,ETH-USD
2024-01-28 13:24:00,2274.83000000,2274.83000000,2274.83000000,2274.83000000,ETH-USD
2024-01-28 13:25:00,2275.38000000,2275.38000000,2275.38000000,2275.38000000,ETH-USD
2024-01-28 13:26:00,2275.39000000,2275.39000000,2275.39000000,2275.39000000,ETH-USD
2024-01-28 13:27:00,2275.39000000,2275.39000000,2275.39000000,2275.39000000,ETH-USD
2024-01-28 13:28:00,2275.39000000,2275.39000000,2275.39000000,2275.39000000,ETH-USD
2024-01-28 13:29:00,2275.39000000,2275.39000000,2275.39000000,2275.39000000,ETH-USD
2024-01-28 13:30:00,2275.39000000,2275.39000000,2275.39000000,2275.39000000,ETH-USD
2024-01-28 13:31:00,2273.55000000,2273.55000000,2273.55000000,2273.55000000,ETH-USD
2024-01-28 13:32:00,2275.52000000,2276.06000000,2275.52000000,2276.06000000,ETH-USD
2024-01-28 13:33:00,2276.06000000,2276.06000000,2276.06000000,2276.06000000,ETH-USD
2024-01-28 13:34:00,2276.10000000,2276.10000000,2276.10000000,2276.10000000,ETH-USD
2024-01-28 13:35:00,2276.10000000,2276.10000000,2276.10000000,2276.10000000,ETH-USD
2024-01-28 13:36:00,2276.11000000,2276.11000000,2276.10000000,2276.10000000,ETH-USD
2024-01-28 13:37:00,2276.10000000,2276.10000000,2276.10000000,2276.10000000,ETH-USD
2024-01-28 13:38:00,2276.19000000,2276.19000000,2276.10000000,2276.10000000,ETH-USD
2024-01-28 13:39:00,2276.19000000,2276.19000000,2276.19000000,2276.19000000,ETH-USD
2024-01-28 13:40:00,2278.30000000,2278.30000000,2278.30000000,2278.30000000,ETH-USD
2024-01-28 13:41:00,2278.31000000,2278.31000000,2278.31000000,2278.31000000,ETH-USD
2024-01-28 13:42:00,2278.31000000,2278.31000000,2278.31000000,2278.31000000,ETH-USD
2024-01-28 13:43:00,2278.31000000,2278.31000000,2278.31000000,2278.31000000,ETH-USD
2024-01-28 13:44:00,2277.48000000,2277.48000000,2277.43000000,2277.43000000,ETH-USD
2024-01-28 13:45:00,2277.43000000,2277.43000000,2277.43000000,2277.43000000,ETH-USD
2024-01-28 13:46:00,2278.98000000,2282.10000000,2278.98000000,2279.37000000,ETH-USD
2024-01-28 13:47:00,2279.37000000,2279.37000000,2279.37000000,2279.37000000,ETH-USD
2024-01-28 13:48:00,2279.37000000,2279.37000000,2279.37000000,2279.37000000,ETH-USD
2024-01-28 13:49:00,2279.38000000,2279.38000000,2279.38000000,2279.38000000,ETH-USD
2024-01-28 13:50:00,2279.38000000,2279.38000000,2279.38000000,2279.38000000,ETH-USD
2024-01-28 13:51:00,2279.38000000,2279.38000000,2279.38000000,2279.38000000,ETH-USD
2024-01-28 13:52:00,2278.54000000,2278.55000000,2278.54000000,2278.55000000,ETH-USD
2024-01-28 13:53:00,2278.55000000,2278.55000000,2275.63000000,2275.63000000,ETH-USD
2024-01-28 13:54:00,2278.74000000,2278.74000000,2278.74000000,2278.74000000,ETH-USD
2024-01-28 13:55:00,2278.74000000,2278.74000000,2278.74000000,2278.74000000,ETH-USD
2024-01-28 13:56:00,2278.16000000,2278.16000000,2278.16000000,2278.16000000,ETH-USD
2024-01-28 13:57:00,2275.77000000,2275.77000000,2275.77000000,2275.77000000,ETH-USD
2024-01-28 13:58:00,2277.88000000,2277.89000000,2277.88000000,2277.89000000,ETH-USD
2024-01-28 13:59:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:00:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:01:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:02:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:03:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:04:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:05:00,2277.89000000,2277.89000000,2277.89000000,2277.89000000,ETH-USD
2024-01-28 14:06:00,2276.04000000,2276.04000000,2276.04000000,2276.04000000,ETH-USD
2024-01-28 14:07:00,2276.04000000,2276.04000000,2276.04000000,2276.04000000,ETH-USD
2024-01-28 14:08:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:09:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:10:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:11:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:12:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:13:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:14:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:15:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:16:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:17:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:18:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:19:00,2276.36000000,2276.36000000,2276.36000000,2276.36000000,ETH-USD
2024-01-28 14:20:00,2282.12000000,2283.30000000,2282.12000000,2283.30000000,ETH-USD
2024-01-28 14:21:00,2283.30000000,2283.30000000,2283.30000000,2283.30000000,ETH-USD
2024-01-28 14:22:00,2283.30000000,2283.30000000,2283.30000000,2283.30000000,ETH-USD
2024-01-28 14:23:00,2283.30000000,2283.30000000,2283.30000000,2283.30000000,ETH-USD
2024-01-28 14:24:00,2283.12000000,2283.12000000,2283.12000000,2283.12000000,ETH-USD
2024-01-28 14:25:00,2283.25000000,2283.25000000,2283.25000000,2283.25000000,ETH-USD
2024-01-28 14:26:00,2283.25000000,2283.25000000,2283.25000000,2283.25000000,ETH-USD
2024-01-28 14:27:00,2283.25000000,2283.25000000,2283.25000000,2283.25000000,ETH-USD
2024-01-28 14:28:00,2283.25000000,2283.25000000,2283.25000000,2283.25000000,ETH-USD
2024-01-28 14:29:00,2283.25000000,2283.25000000,2283.25000000,2283.25000000,ETH-USD
2024-01-28 14:30:00,2283.25000000,2283.25000000,2283.25000000,2283.25000000,ETH-USD
2024-01-28 14:31:00,2281.63000000,2281.63000000,2281.63000000,2281.63000000,ETH-USD
2024-01-28 14:32:00,2281.63000000,2281.63000000,2281.63000000,2281.63000000,ETH-USD
2024-01-28 14:33:00,2281.63000000,2281.63000000,2281.63000000,2281.63000000,ETH-USD
2024-01-28 14:34:00,2281.63000000,2281.63000000,2281.63000000,2281.63000000,ETH-USD
2024-01-28 14:35:00,2281.89000000,2281.89000000,2281.89000000,2281.89000000,ETH-USD
2024-01-28 14:36:00,2280.80000000,2280.80000000,2280.80000000,2280.80000000,ETH-USD
2024-01-28 14:37:00,2280.80000000,2280.80000000,2280.80000000,2280.80000000,ETH-USD
2024-01-28 14:38:00,2280.80000000,2280.80000000,2280.80000000,2280.80000000,ETH-USD
2024-01-28 14:39:00,2280.41000000,2280.41000000,2279.56000000,2279.56000000,ETH-USD
2024-01-28 14:40:00,2279.56000000,2279.56000000,2279.56000000,2279.56000000,ETH-USD
2024-01-28 14:41:00,2278.72000000,2278.72000000,2278.47000000,2278.47000000,ETH-USD
2024-01-28 14:42:00,2278.47000000,2278.47000000,2278.47000000,2278.47000000,ETH-USD
2024-01-28 14:43:00,2278.78000000,2278.78000000,2278.78000000,2278.78000000,ETH-USD
2024-01-28 14:44:00,2278.68000000,2278.69000000,2278.68000000,2278.69000000,ETH-USD
2024-01-28 14:45:00,2278.69000000,2278.69000000,2278.69000000,2278.69000000,ETH-USD
2024-01-28 14:46:00,2278.61000000,2278.61000000,2278.61000000,2278.61000000,ETH-USD
2024-01-28 14:47:00,2278.59000000,2278.59000000,2277.71000000,2277.71000000,ETH-USD
2024-01-28 14:48:00,2277.71000000,2277.71000000,2277.71000000,2277.71000000,ETH-USD
2024-01-28 14:49:00,2277.71000000,2277.71000000,2277.71000000,2277.71000000,ETH-USD
2024-01-28 14:50:00,2277.20000000,2277.20000000,2277.20000000,2277.20000000,ETH-USD
2024-01-28 14:51:00,2277.19000000,2277.19000000,2274.82000000,2274.82000000,ETH-USD
2024-01-28 14:52:00,2273.89000000,2273.89000000,2270.96000000,2270.96000000,ETH-USD
2024-01-28 14:53:00,2271.93000000,2272.08000000,2271.93000000,2272.08000000,ETH-USD
2024-01-28 14:54:00,2272.27000000,2272.27000000,2272.19000000,2272.19000000,ETH-USD
2024-01-28 14:55:00,2272.19000000,2272.19000000,2272.19000000,2272.19000000,ETH-USD
2024-01-28 14:56:00,2270.84000000,2270.84000000,2264.40000000,2264.40000000,ETH-USD
2024-01-28 14:57:00,2267.71000000,2267.73000000,2265.51000000,2267.67000000,ETH-USD
2024-01-28 14:58:00,2267.44000000,2267.44000000,2267.44000000,2267.44000000,ETH-USD
2024-01-28 14:59:00,2269.48000000,2269.48000000,2268.14000000,2268.15000000,ETH-USD
2024-01-28 15:00:00,2270.27000000,2270.27000000,2268.90000000,2268.90000000,ETH-USD
2024-01-28 15:01:00,2270.92000000,2270.92000000,2270.92000000,2270.92000000,ETH-USD
2024-01-28 15:02:00,2270.59000000,2270.59000000,2270.59000000,2270.59000000,ETH-USD
2024-01-28 15:03:00,2270.52000000,2270.63000000,2270.52000000,2270.63000000,ETH-USD
2024-01-28 15:04:00,2272.29000000,2272.29000000,2272.29000000,2272.29000000,ETH-USD
2024-01-28 15:05:00,2272.29000000,2272.29000000,2272.29000000,2272.29000000,ETH-USD
2024-01-28 15:06:00,2272.67000000,2272.67000000,2272.67000000,2272.67000000,ETH-USD
2024-01-28 15:07:00,2272.67000000,2272.67000000,2272.67000000,2272.67000000,ETH-USD
2024-01-28 15:08:00,2272.66000000,2272.67000000,2271.27000000,2271.27000000,ETH-USD
2024-01-28 15:09:00,2271.90000000,2271.90000000,2271.90000000,2271.90000000,ETH-USD
2024-01-28 15:10:00,2273.43000000,2273.43000000,2273.43000000,2273.43000000,ETH-USD
2024-01-28 15:11:00,2272.27000000,2272.27000000,2272.27000000,2272.27000000,ETH-USD
2024-01-28 15:12:00,2272.27000000,2272.27000000,2272.27000000,2272.27000000,ETH-USD
2024-01-28 15:13:00,2272.27000000,2272.27000000,2272.27000000,2272.27000000,ETH-USD
2024-01-28 15:14:00,2271.91000000,2271.91000000,2271.91000000,2271.91000000,ETH-USD
2024-01-28 15:15:00,2271.91000000,2271.91000000,2271.91000000,2271.91000000,ETH-USD
2024-01-28 15:16:00,2271.91000000,2271.91000000,2271.91000000,2271.91000000,ETH-USD
2024-01-28 15:17:00,2273.89000000,2274.82000000,2273.89000000,2274.64000000,ETH-USD
2024-01-28 15:18:00,2274.64000000,2274.64000000,2274.64000000,2274.64000000,ETH-USD
2024-01-28 15:19:00,2274.64000000,2274.64000000,2274.64000000,2274.64000000,ETH-USD
2024-01-28 15:20:00,2274.64000000,2274.64000000,2274.64000000,2274.64000000,ETH-USD
2024-01-28 15:21:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:22:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:23:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:24:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:25:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:26:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:27:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:28:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:29:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:30:00,2274.71000000,2274.71000000,2274.71000000,2274.71000000,ETH-USD
2024-01-28 15:31:00,2273.48000000,2273.48000000,2273.47000000,2273.47000000,ETH-USD
2024-01-28 15:32:00,2273.47000000,2273.47000000,2273.47000000,2273.47000000,ETH-USD
2024-01-28 15:33:00,2273.47000000,2273.47000000,2273.47000000,2273.47000000,ETH-USD
2024-01-28 15:34:00,2273.47000000,2273.47000000,2273.47000000,2273.47000000,ETH-USD
2024-01-28 15:35:00,2271.55000000,2271.55000000,2270.11000000,2270.11000000,ETH-USD
2024-01-28 15:36:00,2269.43000000,2271.90000000,2269.43000000,2271.90000000,ETH-USD
2024-01-28 15:37:00,2269.03000000,2269.03000000,2269.03000000,2269.03000000,ETH-USD
2024-01-28 15:38:00,2269.03000000,2269.03000000,2269.03000000,2269.03000000,ETH-USD
2024-01-28 15:39:00,2269.29000000,2269.29000000,2269.29000000,2269.29000000,ETH-USD
2024-01-28 15:40:00,2266.88000000,2266.88000000,2266.88000000,2266.88000000,ETH-USD
2024-01-28 15:41:00,2266.88000000,2266.88000000,2266.88000000,2266.88000000,ETH-USD
2024-01-28 15:42:00,2266.88000000,2266.88000000,2266.88000000,2266.88000000,ETH-USD
2024-01-28 15:43:00,2266.42000000,2266.42000000,2266.00000000,2266.00000000,ETH-USD
2024-01-28 15:44:00,2267.43000000,2267.43000000,2267.43000000,2267.43000000,ETH-USD
2024-01-28 15:45:00,2266.77000000,2266.77000000,2266.00000000,2266.00000000,ETH-USD
2024-01-28 15:46:00,2266.00000000,2266.00000000,2266.00000000,2266.00000000,ETH-USD
2024-01-28 15:47:00,2266.00000000,2266.00000000,2266.00000000,2266.00000000,ETH-USD
2024-01-28 15:48:00,2271.17000000,2271.18000000,2271.17000000,2271.18000000,ETH-USD
2024-01-28 15:49:00,2271.18000000,2271.18000000,2271.18000000,2271.18000000,ETH-USD
2024-01-28 15:50:00,2271.18000000,2271.18000000,2271.18000000,2271.18000000,ETH-USD
2024-01-28 15:51:00,2271.18000000,2271.18000000,2271.18000000,2271.18000000,ETH-USD
2024-01-28 15:52:00,2271.18000000,2271.18000000,2271.18000000,2271.18000000,ETH-USD
2024-01-28 15:53:00,2271.18000000,2271.18000000,2271.18000000,2271.18000000,ETH-USD
2024-01-28 15:54:00,2273.44000000,2273.45000000,2273.42000000,2273.42000000,ETH-USD
2024-01-28 15:55:00,2273.42000000,2273.42000000,2273.42000000,2273.42000000,ETH-USD
2024-01-28 15:56:00,2273.42000000,2273.42000000,2273.42000000,2273.42000000,ETH-USD
2024-01-28 15:57:00,2273.42000000,2273.42000000,2273.42000000,2273.42000000,ETH-USD
2024-01-28 15:58:00,2273.10000000,2273.10000000,2273.10000000,2273.10000000,ETH-USD
2024-01-28 15:59:00,2273.10000000,2273.10000000,2273.10000000,2273.10000000,ETH-USD
2024-01-28 16:00:00,2270.34000000,2270.34000000,2270.34000000,2270.34000000,ETH-USD
2024-01-28 16:01:00,2270.55000000,2270.55000000,2270.55000000,2270.55000000,ETH-USD
2024-01-28 16:02:00,2270.55000000,2270.55000000,2270.55000000,2270.55000000,ETH-USD
2024-01-28 16:03:00,2270.55000000,2270.55000000,2270.55000000,2270.55000000,ETH-USD
2024-01-28 16:04:00,2270.55000000,2270.55000000,2270.55000000,2270.55000000,ETH-USD
2024-01-28 16:05:00,2274.76000000,2274.76000000,2274.76000000,2274.76000000,ETH-USD
2024-01-28 16:06:00,2274.76000000,2274.76000000,2274.76000000,2274.76000000,ETH-USD
2024-01-28 16:07:00,2274.76000000,2274.76000000,2274.76000000,2274.76000000,ETH-USD
